imo,ship_name,mmsi,call_sign,consumption_value_1,consumption_speed_1,consumption_value_2,consumption_speed_2
9458468,CARIBBEAN HARMONY,477850700,VRQK5,29.6,15.2,NA,NA
7926021,CAPE COSMOS,NA,P3LV9,55,12.5,NA,NA
8717881,NEW GLORY,525009119,PMWF,6.8,12.4,NA,NA
9599092,ATHENA CENTURY,355959000,3FOX6,35.5,14,NA,NA
9593517,SAFEEN PRESTIGE,622122222,6BKE,70,20,NA,NA
9166900,ANDHIKA ATHALIA,525106002,YDAA2,35,14.5,NA,NA
9256389,HANSA FREYBURG,636092810,D5PC7,70,20,NA,NA
8913021,MANASSA M,341880001,V4JC6,14.7,14.5,NA,NA
9214707,JAGUH,NA,T8A3168,20,11,NA,NA
9914656,DAQING KNUTSEN,259126000,LANG8,45.6,12.8,60.8,15.2
9176711,HONG KUN 7,414275000,BLBL6,33,13.5,NA,NA
9328560,EPICURUS,636022704,5LKB6,34,14,NA,NA
9521203,HL DANGJIN,538011398,V7A7077,69,14.3,NA,NA
9283007,ARTABAZ,422039100,EPBZ5,72,22.3,NA,NA
7719832,ARCTIC HUNTER,219616000,OUWK2,2.9,10,4.9,12
9661871,CAPE SHANGHAI,477190500,VRLM6,52,14,NA,NA
9337688,NYK DIANA,372319000,3EOS4,198,25,NA,NA
9480813,SEALINK 161,533000966,9WKQ3,5.4,10,NA,NA
9270529,KRYMSK,273259230,UAXA6,51.8,14.6,NA,NA
9523213,JI XIAN FENG,414701000,BRPI,35,14,NA,NA
9446934,JIN SUI,477114900,VREH6,34,14,NA,NA
9342607,WHITONIA,235040503,MPUN5,6,9,NA,NA
9160944,FORTUNE,NA,3FGF4,15.5,15.5,NA,NA
9183831,NP DUDINKA,273292090,UBXW7,21.5,14,26,15
7512612,ACAMAR,NA,HOYA,40,13,NA,NA
9693496,BAR,262007000,4OCS,16,11,NA,NA
9851945,ARKLOW ACCORD,250005849,EIWJ8,8,12,NA,NA
9792747,PYXIS PIONEER,563080100,9V8190,48,14.2,NA,NA
9643166,JAG RAJIV,419001629,VTKK,30,14,NA,NA
9228394,CRYSTAL O,341668001,V4AY6,25,14,NA,NA
9742912,SILVERWAY,636017059,D5JC5,33,12.5,NA,NA
9403011,SEASPAN YINGKOU,477883100,VRCY6,122,23.5,NA,NA
9386861,MAETIGA,642122013,5AWX,30,14.5,NA,NA
9100255,IRENA ARCTICA,219612000,OXTS2,21,14.5,NA,NA
9486049,IOLCOS DESTINY,256819000,9HA2936,27.5,12,38,14
9322877,SOL STRIDE,357142000,3FBX3,43,19,NA,NA
9486415,MARILITA,NA,NA,26,13.5,NA,NA
9501241,BBC MICHIGAN,305460000,V2EK5,25,14.1,NA,NA
9226619,JIN JIANG,352001865,3E2776,60,14.5,NA,NA
9741554,C-WARRIOR,710005869,PU7330,7.7,12,NA,NA
9281580,BLUE OCEAN,636020068,D5XN3,29,14.5,NA,NA
9391610,TAN BINH 267,574004760,XVHI7,30,14,NA,NA
9286281,SAMADHA,667002428,9LS2131,67,15.7,NA,NA
9782508,KIRISHIMA,372894000,3FUY2,60,13.5,72.5,15.7
9574195,MATROS SHEVCHENKO,273611850,UBJY4,23,14,NA,NA
9941219,HALLASAN EXPLORER,636022275,5LHZ9,38,16,NA,NA
9630377,SEASPAN THAMES,477407900,VRNA9,179.2,23.8,NA,NA
9199634,JEAN GOODWILL,316003809,VEBN,15.6,12,42.7,16
9563794,MMPL MERLIN,354991000,HPCO,9.9,10,16.2,12
9821847,KOREA VENUS,441791000,D7SK,24.3,15,NA,NA
9893022,PACIFIC EMERALD,538009197,V7A4439,41.7,14.5,NA,NA
9268825,DEYI VENUS,352003276,3E7448,38,11.5,53,14
9508861,ISLAND SPLENDOR,477550660,VRHS7,56,12,NA,NA
8588125,YIN YUAN,413339000,BPJY,34,14,NA,NA
9721322,BEAUTY LOTUS,538006034,V7JC7,24.9,14.4,NA,NA
9305879,MERATUS JAYAKARTA,352002561,3E2340,78.2,22.2,NA,NA
8311077,BLUE PRINCESS,NA,ELED8,31,14.5,NA,NA
9351050,INTERASIA HORIZON,563961000,9VJD4,139.5,23,NA,NA
9376696,MAZARINE,253000030,LXAD7,39,18.5,NA,NA
9467110,ZAMIL 31,403621000,HZIU,10,12,NA,NA
8623937,ZORRITOS,NA,3FDU8,27,14.8,NA,NA
9382504,KOWIE,657248600,5OXZ3,16,13,NA,NA
9306536,GREAT OCEAN,574379000,3WME,18,13.5,NA,NA
9390666,DINA SUPPLIER,255805761,CQTY,13,12,16,13
9974917,S JAVA SEA,525501171,YB5877,4.5,20,NA,NA
9108142,EAGLE 1,NA,V4FG4,40.5,14,NA,NA
9577616,HUATAI (0006),NA,NA,25.5,14,NA,NA
9878864,SHANGHAI WAIGAOQIAO (    ),NA,NA,83,15.6,NA,NA
9079999,AMMAN,622135002,6AGF,33,19.5,NA,NA
9374296,FALCON ROYAL,563015200,9V5390,30,14.5,NA,NA
8018015,KAI HONG,NA,3F0F7,26,13,NA,NA
9516404,COSCO BELGIUM,477427500,VRLT8,295,24.3,NA,NA
9294953,AL LUQTA,353397000,3FKX9,18.5,14,NA,NA
9272383,POCAHONTAS,636021065,5LCB8,56.8,14,NA,NA
9526667,GREAT QIN,477711900,VRFY9,52,14,59,14.9
9622215,SAN MARCO MAERSK,219101000,OXDI2,162,21,NA,NA
9355458,PAVO J,305055000,V2CN7,36,18.4,NA,NA
9500106,CLIPPER BRUNELLO,538008123,V7QW7,33,14,NA,NA
9332872,LE HAVRE EXPRESS,636093082,D5EY9,226.6,26,NA,NA
9904871,TORM HELENE,219029621,OZMT2,39,14,NA,NA
9473054,PS TRIESTE,229957000,9HA2823,50,15,NA,NA
9347293,CMA CGM DAVAO,229865000,9HA5617,71.03,21.3,NA,NA
9210921,MCKENNY TIDE,576624000,YJRR8,14.4,12,18,14
7801702,ILY,NA,V4EB4,17,11.3,NA,NA
9733313,SILKROAD 03,477137500,VRPG7,34,14,NA,NA
9339583,SHIRIN M,636017112,A8MG6,11.9,10,111,22
9389291,KAPITAN BYANKIN,273257110,UBNZ3,30,17.5,NA,NA
9622174,CIHAN,538004359,V7WP3,38.2,14.8,NA,NA
9322011,MSC YOSHEEN,212357000,5BNG2,56,19.5,NA,NA
9754771,GLORY TIANJIN,477347200,VROR4,26,17.5,NA,NA
9184081,HILTON JOSEPH,362093000,9YJN,6,10,8.4,12
9289881,JENNIFER DEWITA,525801078,YDSK3,11,12.5,NA,NA
9257711,LISBOA,353534000,HPQL,33.2,14.5,NA,NA
9726061,NAVIGARE GENEROSA,219486000,OUMR2,55,16.25,NA,NA
9240031,TREASURE OCEAN,372325000,3EVK5,13.2,12,NA,NA
9221865,BAO NENG 16,414377000,BTJD9,37,14.5,NA,NA
8318233,NOVE,NA,V4ZS3,11,12,NA,NA
8914049,GRANDIS,NA,3EQV8,28.1,14,NA,NA
9455569,MARINE CLAUDIA,636021645,5LEZ4,50,14,NA,NA
8421157,RISHABH,419006900,ATKH,6,10,11,12
9966128,MAERSK KEELUNG,563219300,9V8604,44,18,NA,NA
9738741,AFRICAN QUAIL,311000909,C6EJ2,28.5,13.8,NA,NA
9706504,CHEYENNE,311000387,C6BW8,55,16.25,NA,NA
9657571,KAMNIK,372125000,3FAG3,19,13.5,NA,NA
9671890,KANAL MAS,525007163,POXY,6.8,10,NA,NA
9969936,CELSIUS ESSEN,538011073,V7A6543,52.1,19,NA,NA
9210074,DIMITRIS C,229665000,9HA3500,42.5,16,116,22
9847140,CHEMICAL CONTENDER,256997000,9HA6057,17,12.5,NA,NA
9496173,GEM STAR,372371000,3FVA8,25.5,14.2,NA,NA
9377418,FELICE,352004707,3E6969,65,13,NA,NA
9037226,CTP JAVA,525005096,POQI,18.5,15,NA,NA
9748863,TAIZHOU KOUAN TK0815,NA,NA,24.9,14.4,NA,NA
9318462,VIKING QUEEN,538009733,V7A5096,44.6,18,NA,NA
9354179,PHOSPHOR,477979200,VRWD8,33,14.5,NA,NA
9925760,ULTRA RELIANCE,352001869,3E2780,24,13.5,NA,NA
9370290,INDI,255805951,CQIG3,5.5,11,NA,NA
9833008,INDURO,538009167,V7A4404,51.5,18.5,NA,NA
9722455,IYO SEA,374275000,3FAO8,28.5,13.8,NA,NA
8027901,ALINA,620881000,D6A2890,9.5,11,NA,NA
9186596,VORETS,NA,T8A2861,58,15.2,NA,NA
9145425,SPM AGILITY,NA,3E4118,36,14.5,NA,NA
9774276,MG EARTH,351755000,3EIJ6,37.5,14,NA,NA
9308132,UNITE,630001117,J5AN7,34,15,NA,NA
9566980,INGENUITY,209784000,5BHM6,52,14,59,14.9
9799812,SHINRYO MARU,431840000,7KCC,43,14.3,NA,NA
9603295,GATOR,367468270,WDP7234,14,10.5,NA,NA
9592745,AVIONA,636014706,A8WA9,34,14,NA,NA
9631412,PACIFIC DOVE,563612000,9V9509,24,11,52,16
9320934,ATLANNA,577611000,YJXP6,25,12,30,14
9581253,BRITOIL 82,563157100,9V7981,18,13,NA,NA
9599195,CLIVIA OLDENDORFF,636093023,5LBL8,44.4,15,NA,NA
9123922,LOGOS,NA,V4WQ3,53,20,NA,NA
9958987,GAS NOUVEAU BAUHINIA,563911700,9V9369,45,16.5,NA,NA
9144720,BARBARA P,255805600,CQHY,44,19,NA,NA
9872999,HELLAS ATHINA,215684000,9HA5245,104.5,19.5,NA,NA
9404443,ARKONA,255915650,CQ2108,26.5,14,NA,NA
7366843,EMIRATES NADA,NA,HP7307,8,10,NA,NA
9202091,OCEAN KINGDOM,548650200,DUA3334,24,16.5,33,18.5
9340465,BIA,518999204,E5U5185,22.8,14.6,NA,NA
9471501,SAMSUNG (1844),NA,NA,262,25.4,NA,NA
9470820,AGIA SOFIA,538006954,V7BR3,23,14,NA,NA
9412775,ST GEORGE,636021942,5LGL2,32.63,14.9,NA,NA
8501749,HAPPARION,NA,NA,19,12,25,15
9661211,PHAIDRA,538007491,V7QO4,27.5,12,NA,NA
9659373,SEACOR YANGTZE,538007873,V7UJ9,11,12,NA,NA
9228356,JEWEL OF THE SEAS,311583000,C6FW9,185,24,NA,NA
9508720,SILENDI,248333000,9HA2323,23,14.5,NA,NA
9980978,TAUROA,NA,NA,12.5,14,NA,NA
9592757,HONG YANG SHAN,414006000,BPAI3,34,14,NA,NA
9677399,ALICE,244790715,PCVA,4,9,7,12
9218301,NEWSUN,NA,NA,24,14,NA,NA
9539248,IONIAN MARINER,352002046,3E2203,37.5,14,NA,NA
9283227,MAERSK MONTE ALTO,563050600,9V8403,163,23.3,NA,NA
9214862,AURORA CHRISTINE,525100510,YBUC2,28,14,NA,NA
8624292,VOLARIS-52,341648000,V4RG2,4.5,10,NA,NA
8000331,YONG SHUN,NA,3EWC6,32,12,NA,NA
9488140,VOS ENTERPRISE,235078284,2DEN4,3,10,5.5,12.9
9255529,MTT HAIPHONG,533132646,9M3108,51.5,19.5,NA,NA
9930519,PS STARS,538009371,V7A4652,18,13,NA,NA
9320491,SOLWAY FISHER,308665000,C6VB4,6.7,10.2,9,12.2
9150200,STARK,NA,V4PX3,140,23.8,NA,NA
9463827,MARSOL SHINY,538011459,V7A2994,10.8,10,NA,NA
8928480,ARY,268241601,T7AY4,2.3,9.5,3.7,15
9597197,ZJE OCEAN 1,563097800,9V6571,52,14,NA,NA
9562477,ZHE HAI 362,412377290,BIAC9,25,13.5,NA,NA
9277797,INTERSTELLAR,352003200,3E6065,52,16,NA,NA
9181651,MSC INGRID,354505000,HOHA,135.3,23,NA,NA
9726750,MTM SAVANNAH,564045000,9V2995,23,14,NA,NA
9611668,XIU CHI,414734000,BPGG,40,14.5,NA,NA
9651761,STX DALIAN (D2216),NA,NA,30.5,13.5,33,14
9397999,AMETHYST ACE,352980797,3E3536,48.7,20.6,NA,NA
9396086,JOSE MARIA MORELOS II,345200002,XCSR3,30,14.5,NA,NA
9329318,FASTRON,525008117,YDZH,27,13.5,NA,NA
8311895,AZIZ EXPRESS,403001000,HZZL,42.3,15.5,NA,NA
9646687,HENG TAI YANG,414258000,BCLQ,34,14,NA,NA
8213548,PROSPERER 28,NA,NA,18,13.5,NA,NA
9375824,EDZARD CIRKSENA,305181000,V2DE2,4.73,10.5,NA,NA
9626584,POLYWORLD,372121000,3EIC9,25,12.2,34,14
9246592,GRANDE FRANCIA,247078800,ICBC,68,16.2,NA,NA
9549889,ZAKHER FORCE,375506000,J8B4395,18,11,NA,NA
1039395,PGMC 9,667001380,9LU2183,3.85,10,NA,NA
9082374,NORTHERN DELIGHT,NA,A8KI3,43,19,NA,NA
9357717,DORE,422208400,EPJG2,66.5,14.6,NA,NA
9587893,ALGOMA MARINER,316014050,CFN5517,28.5,13.8,NA,NA
9911678,BELFORCE,257809000,LANR8,28,14,NA,NA
1045502,482,NA,NA,3.5,15,NA,NA
9077393,NEW FLAME,NA,3EDW,25,14,NA,NA
9701803,XIN HAI TONG 5,414181000,BVON7,20,13,NA,NA
9445007,HAIAN DELL,574005640,XVKK7,60.4,19.7,NA,NA
9433341,BIRGIT,305301000,V2DQ2,9.9,12,NA,NA
9296391,PETA LUMINA,314909000,8P2377,57,15.4,NA,NA
8414348,AMBER SUN,NA,DSQY7,31,13,NA,NA
9849057,BSM BEIHAI,636019325,D5T27,24.9,14.4,NA,NA
9268942,BAO SHUN,352004977,3E7194,24.5,13.5,NA,NA
9110353,ROMANOS,NA,9HUF9,26.5,14,NA,NA
8214906,SIREEN B,NA,J8B4325,24,15,NA,NA
9646211,TONG SHUN,372632000,3EHX4,39,14,NA,NA
9484261,COSCO AUCKLAND,477765800,VRKF8,150,24.3,NA,NA
9121003,LIMAR,NA,V7HQ4,30,14.5,NA,NA
9487213,XING HAI HE,538008729,V7A2700,35,14.5,NA,NA
9277163,LIMA 3,341954000,V4WS3,13,12,15.7,13.5
9663312,NORD KITAN,563008700,9V3632,29,14.5,NA,NA
9240914,CHEM,NA,NA,14,13.5,NA,NA
9645803,BUILDER,219016577,OZIX2,6.72,25,NA,NA
9233260,GOLDEN HOPE,352003536,3E5184,32,14,NA,NA
8400634,BALBOA PEARL,NA,C6IO9,23,12,NA,NA
9247388,KUKKI,314823000,8PVO7,31,15,NA,NA
9424508,SEA1 DORADO,311031800,C6YG5,10,12,NA,NA
9355848,GSP QUEEN,354302000,3FCO3,30,15,NA,NA
9197052,VEGA,357322000,3FGA9,39.5,22.6,NA,NA
9607045,ORE SALVADOR,636015935,D5DO9,76.9,14.5,NA,NA
9450428,NAGOYA EXPRESS,636093219,5LMU7,248.8,25.21,NA,NA
7607182,BALDUR,NA,NA,5,9,NA,NA
9825049,EMMA COSULICH,563056400,9V5469,10.8,12.9,NA,NA
9823364,YSALINE,248744000,9HA4792,34.3,17.4,NA,NA
9636010,HE HUI 19,413446760,BKOO6,4,8,NA,NA
9363546,PACIFIC EXCELLENCE,636021431,D5AM6,25,15.5,NA,NA
9723942,ROOSTER,538005945,V7II7,24,13.5,NA,NA
9311593,STAR ORION,538009797,V7A5173,52,14,60,14.5
9693173,SK RESOLUTE,354184000,3EYY,108.85,19.4,NA,NA
8807193,GNS DONGHAE,NA,D8CC,31.1,13.6,NA,NA
9321287,VB BREMEN FIGHTER,211846360,DIOK,16,14,NA,NA
9975715,PAUL,563223900,9V8707,21.8,16,NA,NA
9193563,POLAR RESOLUTION,369540000,WDJK,96,15.5,NA,NA
9682368,SILVER CINDY,538005746,V7GQ3,24.3,15,NA,NA
9732931,CL FUGOU,538009233,V7A4485,24.3,15,NA,NA
9506124,NORDERNEY,305901000,V2GD5,15,14.5,NA,NA
9887619,ORIENTAL AQUAMARINE,636022885,5LKW9,23.5,13.5,NA,NA
9997593,YONG LE KOU,NA,NA,37.2,19,NA,NA
9613525,VARADA FLYER,NA,NA,10.8,12,NA,NA
9162095,MOHAB BEY,268240802,T7BJ7,27.2,17.5,NA,NA
9599078,POPEYE,311001257,C6GI7,48,14.3,NA,NA
9727259,AURORA COOPER,257632000,LGGZ,14,12,NA,NA
9708837,AL MURABBA,636093171,5LLA7,218,22,NA,NA
9789776,ZHEJIANG OUHUA (754),NA,NA,42.8,18.3,NA,NA
9107564,DA QING 435,NA,BURA,25,15,NA,NA
9543500,YARE,775090000,YYMA,44.6,14,NA,NA
9124902,THE GUIDE,NA,3FNG6,30,14,NA,NA
9290048,AYITA,305799000,V2FU5,18.5,14,NA,NA
9785720,AQUASURAZO,255915915,CQ2373,45,14.5,NA,NA
9323405,AINAZI,538002779,V7LO7,23,12.5,35,14.5
9328247,ABS ANOKHI,419001003,AWKS,18,12.5,NA,NA
9344978,MULTRASHIP PROTECTOR,244830813,PCZD,25,12,NA,NA
9159725,ETERNAL JOY,373506000,3EXL9,22,13.5,NA,NA
9521825,CSL FLEXVIK,256426000,9HA5833,14,11.7,NA,NA
9376608,ELEKTRA,273315050,UAZB,9.5,10,NA,NA
9656618,BERKAT TENANG,533130999,9MQH6,10.8,10,17.1,13
9453858,MARCILIO DIAS,710024830,PPPT,60,15,NA,NA
9117789,HONG DE,NA,3EFO8,27,14,NA,NA
9891335,INDOMAL KINGDOM,525500415,YB3900,16.8,28,NA,NA
9316153,XIN HUA,352004070,3E7588,28,13.5,29.5,14
9738715,IMABARI IMABARI 791,NA,NA,23,14,NA,NA
9483815,MALLARD,367593750,WDH2036,10,12,NA,NA
9533622,FELTON TIDE,345010082,XCBF8,16,12,24,14.2
9557226,SEA SAPPHIRE,351250000,3EYH2,23,14,NA,NA
9886249,MPMT XII,525400620,YCUG2,7.3,10,NA,NA
9507908,GREAT YUAN,477127500,VRNX5,69,14.3,NA,NA
9984273,FAIRCHEM PINNACLE,538011421,V7A7109,26.9,14.2,NA,NA
9352561,ANDROMEDA,256568000,9HA3956,104,15.3,NA,NA
9458444,USG ZURICH,636093259,5LGY6,29.6,15.2,NA,NA
9445916,CAPE MOSS,538004165,V7VN5,92,22.5,NA,NA
9334569,CHRYSTAL SKY,538004215,V7VU5,48.3,15.5,NA,NA
9432464,DENSA LION,248476000,9HA2379,30,14,NA,NA
8801814,FRIO OCEANIC,311001580,C6HV7,31,18.5,NA,NA
9450791,MARMARIS-M,636024910,5LUW6,27.2,14,NA,NA
9675652,BERGE DAISEN,373408000,3FYI7,62,14,68.6,15
9471393,SAMSUNG 1817,NA,NA,262,25.4,NA,NA
9126247,MARJATTA,230352000,OJHJ,25,17,NA,NA
9691424,JIN PING,477811200,VRUR4,24.9,14.4,NA,NA
8202800,IOS GLORY,NA,NA,6.6,10,NA,NA
9360283,MSC AUBE F,352001323,3E4052,36,17.5,NA,NA
9863807,ELIZABETH M II,538011092,V7A6570,19,14,NA,NA
9149794,MERCHANT,NA,V4HQ4,91.7,14.7,NA,NA
9408920,SETIA TANGKAS,NA,YDTW2,10.8,10,17.1,13
8554411,XIN WAN FU,413469980,BYCW,28,13.5,NA,NA
9306641,BIANCA,630001167,J5AT3,27,14.5,NA,NA
9021485,ZADAR,238201000,9A9766,32,17.5,NA,NA
9510321,PELLA,538004093,V7VD4,35.5,14,NA,NA
9468889,FINNBREEZE,230617000,OJOP,75,20,NA,NA
9351048,KOTA LARIS,563133500,9V7259,139.5,23,NA,NA
9729104,CMA CGM JACQUES JOSEPH,248473000,9HA4667,188,22,NA,NA
9408085,SHIBUMI,636022586,5LJN3,52,14,NA,NA
9428360,GIANNA,352004025,3E5410,32.63,14.9,NA,NA
9420617,ZANGAZUR,423530100,4JUD,50,15,NA,NA
9351593,MSC ANGELA,370254000,3ESB8,150,24.3,NA,NA
9208629,PRIDE OF HULL,311062900,C6ZQ4,130.8,22,NA,NA
8531641,HENG RONG SHENG HAI,414226000,BLBF2,28.5,14,NA,NA
9621895,WHITE DEFENDER,477019400,VRWH4,26.5,14,NA,NA
9462029,APL SALALAH,566410000,9V9400,310,26,NA,NA
9748265,PUMA,319114200,ZGGJ4,24,14,NA,NA
9949182,YASA SAPPHIRE,538010260,V7A5818,23.2,14,NA,NA
9332028,NIBLO,352003666,3E4788,30,14.5,NA,NA
8002511,NBCO 3,NA,HZBH,14,13,NA,NA
9867425,THOUSAND SPRING,374208000,3FED6,37.5,14,NA,NA
9211547,ZULFIKAR,341425000,V4QP4,22,14,NA,NA
9460356,MSC SAVONA,636091959,A8UX4,262.2,24.1,NA,NA
1084649,DAYAMITRA 27,NA,NA,5.4,10,NA,NA
9486099,OFCO EAGLE 1,375748000,J8B6010,10,12,NA,NA
9621314,CAPE ADVANCE,636015917,D5DM6,88,14.5,NA,NA
9216248,ORIENTAL PROMOTION,636019904,D5WS2,32,14,NA,NA
9762572,ZHEJIANG OUHUA (710),NA,NA,45,18.5,NA,NA
9893034,PACIFIC RUBY,538009198,V7A4440,41.7,14.5,NA,NA
9047386,BEAUTY ONE,620892000,D6A2901,25,14.5,NA,NA
9640126,XT PIONEER,636019720,D5VV4,24,14.8,NA,NA
9749362,WILLARD J,538006809,V7RI6,28,14.5,NA,NA
9527063,MAERSK LABREA,219538000,OZIL2,155.1,23,NA,NA
9318591,MAGIC L,352002563,3E2342,34,14,NA,NA
9219927,BOBBY,NA,NA,10.6,8,16.8,12
9878838,SILVERSTONE,636019545,D5UZ5,51,12.5,62,15.5
9333072,NATAL,636020436,A8NX7,120,21.4,NA,NA
9749324,ALFRED N,538006805,V7LV6,28,14.5,NA,NA
9559016,AVATAR VICTORY,563178100,9V7566,10.8,10,17.1,12.5
9348479,LUCKY FAIRY,352003437,3E5104,49,15,NA,NA
7400792,RELIANCE STAR I,NA,5NLJ3,16,10,NA,NA
9320568,FICARIA SEAWAYS,220464000,OVQW2,73.7,22.5,NA,NA
9283629,ELAN,NA,D6A3785,47.6,14.7,NA,NA
9442926,GENEVE,538009888,V7A5300,35,14,37,14.3
9053878,CARNIVAL IMAGINATION,NA,C6FN2,146,18,NA,NA
9543653,MARIDIVE 521,312089000,V3NU,9,10,16.2,13
1018585,XH ATOP,563245600,9VAV6,43,14.5,NA,NA
9280859,HALIFAX,NA,VQUQ4,154.5,23,NA,NA
9800336,HAFNIA TRITON,563069300,9V6091,25.2,12.5,NA,NA
9163001,LADY FLORA,357394000,3FSL,28,14,NA,NA
9604744,LADY MARY,311001522,C6HO6,23,14,NA,NA
9083524,KAYU EBONI,NA,PLME,33,14,NA,NA
9969015,UM IMABARI,352002987,3E4736,30,14.5,NA,NA
9761188,BRITOIL DEFIANCE,572680220,T2AP6,10,10,18,13
9749257,DSI ANDROMEDA,538006798,V7RH6,25.5,14,NA,NA
9934436,SH VENUS,352001353,3E2114,10,13.4,NA,NA
9167459,KOTA RUKUN,564599000,S6TJ,26,17,NA,NA
9726528,EMERALD DONGJI,477454800,VRON8,29,13.7,NA,NA
9801225,IMABARI MARUGAME (1803),NA,NA,37.5,14,NA,NA
9178329,JERSEY,352978145,3E3973,32,11.5,NA,NA
9929821,DEE4 NERIUM,636021582,5LER2,18,13,NA,NA
9623570,WILLIAM OLDENDORFF,636092761,D5NF7,40.5,12,57.5,14
9898527,SOLAR TINE,636019990,D5XD3,21.4,13.2,NA,NA
9294874,PORT KELANG EXPRESS,565004000,S6AV3,144.6,24.8,NA,NA
9252577,NORTHERN MONUMENT,255806304,CQAX6,204,25.6,NA,NA
9459008,NCC NASMA,403515001,HZEG,34,14,NA,NA
9792204,ANTIPOLIS,241531000,SVCR5,26,14,NA,NA
9727455,CF DIAMOND,538006995,V7JH8,32.4,14,NA,NA
9274654,TONDA,538009156,V7A4391,32,15,NA,NA
9711573,HAFNIA AQUAMARINE,563186200,9V8440,30,14.5,NA,NA
9145865,DHARMA FERRY V,525401266,YDSH2,110,25,NA,NA
8116881,MIRACH,NA,3EEH8,23,13,NA,NA
9627021,JIANGSU HANTONG (HT57-083),NA,NA,34,14,NA,NA
9941544,STAR HARRIER,352001880,3E2789,20,13.7,NA,NA
9694036,LAYLA,563148600,9V7725,15,10,NA,NA
9753557,RELIABLE WARRIOR,241501000,SVCP4,36.5,12.5,NA,NA
9474424,ENDEAVOUR,525003109,PONZ,10,10,NA,NA
8000379,BEST GRACE,NA,3EBI3,35,14,NA,NA
9134672,BLPL GRACE,NA,3ECO9,54,19.6,NA,NA
9726047,UNITY DISCOVERY,311000570,C6CT6,26.4,14.5,NA,NA
9435533,CONTSHIP WAY,209594000,5BFP5,38.5,19,NA,NA
9234678,FORTUNE GLORY,312209000,V3NW2,32,14.5,NA,NA
9212905,HAPPINESS I,422220000,EQXV,100,15.8,NA,NA
7118909,BG TIGER,701006157,LW3366,9,10,9.5,11
9160229,S ROMUALD,NA,T8A2954,58,14.5,NA,NA
9585077,SCARLETT ISABELLA,367432220,WDF2816,6,13,NA,NA
7372921,AMOLIANI,NA,NA,35,13,NA,NA
9041459,GOLDEN TRADER,NA,D5FT7,38,14.5,NA,NA
1033688,WESER POINT,NA,NA,24.4,14,NA,NA
9851854,UNIVERSAL CHALLENGER,636021022,5LBW3,53,13,NA,NA
8975304,JULIA CHERAMIE,367536940,WDJ2434,10,13,NA,NA
9282364,TATLISU,271052900,TCA8336,15.7,14,NA,NA
9275012,DAMON B BANKSTON,366073000,WHDB,45,12.5,NA,NA
9850800,EVER FAME,373712000,H9CF,141.5,23,NA,NA
9446116,TMN PLENITUDE,567599000,HSB7631,44,13,NA,NA
9139725,CYPRUS,NA,D6A2188,180,24.5,NA,NA
9580259,BALSA 84,357488000,3EXE5,12,12,NA,NA
9361677,PACIFIC VICTORY,565900000,9V6793,12,12,NA,NA
9255490,SEARAY,211422510,DEEV,27,14.7,NA,NA
9446702,MALAK,314639000,8PBL5,34,14,NA,NA
9292620,ROX D,314001082,8PZQ9,40,15,NA,NA
9358319,PS QUEEN,372288000,3EHL3,33,14.5,NA,NA
9712670,STAR LEO,636018301,D5PC4,49,13.5,52.8,14.8
9112246,ORIENTAL PEARL VI,354344000,H8IG,78,24.9,NA,NA
9329784,AL SOOR II,447159000,9KED,36.5,14,NA,NA
9550369,MCC GIGANTES,548028900,4DJM-3,60.4,19.7,NA,NA
9871139,JIANGSU NEW HANTONG (HT208-231),NA,NA,52.8,14.5,NA,NA
9274812,NEW TRUST,636020815,5LAV9,60,15,NA,NA
9607758,SUNNY VISTA,431230000,7JVD,55,16.7,NA,NA
9492373,ZHE HAI 168,413376320,BIAH8,33,14,NA,NA
9767481,ULTRA INFINITY,563094500,9V6518,30,14.5,NA,NA
9863326,HMM GDANSK,440350000,D7JL,202.3,22.4,NA,NA
9846079,LA LUNA,205776000,ONKC,31.5,14.5,NA,NA
9123037,CAPT DAVID I LYON,367628660,WDH6815,54,19.6,NA,NA
9903205,TANG HONG,414496000,BONZ5,20.3,16,NA,NA
9247390,TYCHE I,NA,NA,44,14,NA,NA
9534963,ERA MARITIM,525016456,PMWW,10.8,10,17.1,13
9169536,BAY,NA,V4MF4,45,14.6,NA,NA
9248112,CMA CGM EIFFEL,248455000,9HA4658,145,24,NA,NA
9667320,JI XING 89,352001218,3E3976,27,15,NA,NA
9185865,FULDA,477742200,VRGO4,22.2,14.7,NA,NA
9352341,BRENS,255806317,CQAZ3,14.5,12,NA,NA
9597123,YASA FALCON,538004552,V7XR5,34.5,14,NA,NA
9155145,HYUNDAI TECHNOPIA,538009552,V7A4881,216.4,18.3,NA,NA
9864332,STAMATIA,255915871,CQ2329,24.3,15,NA,NA
9175638,OCEAN PHOENIX,525701901,YDQT3,27,14,NA,NA
9495210,DE HOU,413516840,BPFQ3,12,10,68,20
9539092,ADELINE,256284000,9HA3874,29,15.8,NA,NA
9238131,EPIC BERMUDA,256942000,9HGF9,17.8,15,NA,NA
9155884,KARION,305476000,V2EM3,5.7,10,NA,NA
9526875,MAERSK LIMA,219526000,OZJM2,155.1,23,NA,NA
9748459,RED COSMOS,538006508,V7NU8,30,14.5,NA,NA
9353204,SKANDI RIO,710002860,PPTU,16.2,10,21.7,12
